id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,
openml.org/t/9929,volcanoes+AC0-b3,AutoWEKA,test,6,multiclass,0.963391,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T14:22:26,997.3,997.1,,,220078514,,0.963391,0.227971,0.165508,
openml.org/t/9929,volcanoes+AC0-b3,AutoWEKA,test,7,multiclass,0.966281,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T14:39:38,1031.4,1031.2,,,220078515,,0.966281,0.293838,0.168713,
openml.org/t/9929,volcanoes+AC0-b3,AutoWEKA,test,8,multiclass,0.967245,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T14:59:54,1215.8,1215.6,,,220078516,,0.967245,0.266067,0.14517,
openml.org/t/9929,volcanoes+AC0-b3,AutoWEKA,test,9,multiclass,0.968208,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T15:16:59,1025.4,1025.3,,,220078517,,0.968208,0.256943,0.144623,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,0,multiclass,0.981595,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T15:34:29,1033.6,1033.5,,,220078508,,0.981595,0.909755,0.461761,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,1,multiclass,0.98773,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T15:51:05,996.1,996,,,220078509,,0.98773,0.898413,0.0520647,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,2,multiclass,0.993846,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T16:08:11,1026,1026,,,220078510,,0.993846,0.955556,0.0222098,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,3,multiclass,0.993846,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T16:24:22,970.1,970,,,220078511,,0.993846,0.933333,0.0374882,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,4,multiclass,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T16:41:55,1053.2,1053,,,220078512,,1,1,0.0571904,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,5,multiclass,0.975385,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T16:58:39,1003.5,1003.4,,,220078513,,0.975385,0.852612,0.681613,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,6,multiclass,0.993846,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T17:14:26,947.1,947,,,220078514,,0.993846,0.95,0.0657313,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,7,multiclass,0.987692,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T17:31:41,1034.8,1034.6,,,220078515,,0.987692,0.948644,0.229933,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,8,multiclass,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T17:49:00,1039.2,1039,,,220078516,,1,1,0.0500556,
openml.org/t/10103,volcanoes+AC0-a1,AutoWEKA,test,9,multiclass,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T18:05:57,1016.9,1016.8,,,220078517,,1,1,0.0485293,
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,0,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T11:13:45,920.9,920,,,361801781,,0.5,0.569444,0.5,0.689652
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,1,binary,0.636364,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T11:29:04,917.6,917.3,,,361801782,,0.636364,0.483333,0.616667,3.89955
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,2,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T11:44:21,917,916.9,,,361801783,,1,1,1,0.0520637
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,3,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T11:59:39,917.7,917.6,,,361801784,,0.727273,0.716667,0.716667,9.83009
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,4,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T12:14:56,916.8,916.7,,,361801785,,0.545455,0.816667,0.566667,1.84014
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,5,binary,0.818182,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T12:30:13,917.3,917.2,,,361801786,,0.818182,0.9,0.833333,0.380307
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,6,binary,0.818182,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T12:45:30,917.4,917.3,,,361801787,,0.818182,0.733333,0.833333,0.43922
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,7,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:00:49,918.1,918,,,361801788,,0.545455,0.666667,0.55,6.97835
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,8,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:16:06,917.5,917.4,,,361801789,,0.727273,0.683333,0.716667,1.37043
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,9,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:31:24,917.6,917.6,,,361801790,,0.727273,0.716667,0.716667,9.83009
openml.org/t/3585,veteran,AutoWEKA,test,0,binary,0.714286,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:46:43,918.4,918.4,,,361801781,,0.714286,0.65,575,2.92372
openml.org/t/3585,veteran,AutoWEKA,test,1,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T14:02:00,917.7,917.7,,,361801782,,0.642857,0.65,0.6,5.55455
openml.org/t/3585,veteran,AutoWEKA,test,2,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T14:17:19,918.6,918.6,,,361801783,,0.785714,0.7,0.7,0.500485
openml.org/t/3585,veteran,AutoWEKA,test,3,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T14:33:03,944.2,944.1,,,361801784,,0.857143,0.7625,0.75,0.470068
openml.org/t/3585,veteran,AutoWEKA,test,4,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T14:48:24,920,919.9,,,361801785,,0.642857,0.366667,0.5,0.98414
openml.org/t/3585,veteran,AutoWEKA,test,5,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:03:51,927.6,927.6,,,361801786,,0.785714,0.855556,0.744444,0.48717
openml.org/t/3585,veteran,AutoWEKA,test,6,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:19:09,918,917.9,,,361801787,,0.857143,0.977778,0.8,0.333672
openml.org/t/3585,veteran,AutoWEKA,test,7,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:34:28,918.3,918.3,,,361801788,,0.923077,0.805556,875,0.42328
openml.org/t/3585,veteran,AutoWEKA,test,8,binary,0.846154,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:49:55,926.8,926.8,,,361801789,,0.846154,0.722222,0.75,0.44223
openml.org/t/3585,veteran,AutoWEKA,test,9,binary,0.615385,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T16:05:14,919.6,919.6,,,361801790,,0.615385,0.388889,0.444444,0.850813
openml.org/t/3857,vehicle,AutoWEKA,test,0,binary,0.917647,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T16:21:01,946,945.7,,,361801781,,0.917647,0.925325,0.885281,0.631929
openml.org/t/3857,vehicle,AutoWEKA,test,1,binary,0.941176,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T16:36:37,936.7,936.1,,,361801782,,0.941176,0.989899,0.915945,0.154317
openml.org/t/3857,vehicle,AutoWEKA,test,2,binary,0.905882,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T16:52:30,952.2,951.9,,,361801783,,0.905882,0.903319,0.877345,2.67841
openml.org/t/3857,vehicle,AutoWEKA,test,3,binary,0.976471,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:09:08,998.3,997.9,,,361801784,,0.976471,0.997114,0.984127,0.0879958
openml.org/t/3857,vehicle,AutoWEKA,test,4,binary,0.929412,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:24:52,943.5,942.8,,,361801785,,0.929412,0.97619,0.93759,0.226469
openml.org/t/3857,vehicle,AutoWEKA,test,5,binary,0.952941,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:40:31,938.1,937.8,,,361801786,,0.952941,0.989177,0.938672,0.125735
openml.org/t/3857,vehicle,AutoWEKA,test,6,binary,0.988095,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:56:06,935.2,935,,,361801787,,0.988095,0.999244,0.97619,0.138594
openml.org/t/3857,vehicle,AutoWEKA,test,7,binary,0.988095,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:11:34,927.9,927.6,,,361801788,,0.988095,1,0.97619,0.10594
openml.org/t/3857,vehicle,AutoWEKA,test,8,binary,0.964286,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:26:58,923.9,923.5,,,361801789,,0.964286,0.994868,0.946481,0.0986164
openml.org/t/3857,vehicle,AutoWEKA,test,9,binary,0.97619,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:42:39,940.7,940.2,,,361801790,,0.97619,0.972874,0.969208,0.484277
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,0,multiclass,0.853659,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T18:25:12,1148.3,1148.2,,,220078508,,0.853659,0.851282,1.12649,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,1,multiclass,0.853659,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T18:40:47,935,935,,,220078509,,0.853659,0.696667,0.184702,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,2,multiclass,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T18:56:18,931.3,931.3,,,220078510,,1,1,0.0536442,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,3,multiclass,0.95,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T19:11:43,924.3,924.3,,,220078511,,0.95,0.916667,1.80221,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,4,multiclass,0.875,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T19:27:23,940.8,940.8,,,220078512,,875,0.752564,0.253349,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,5,multiclass,0.875,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T19:43:15,951.9,951.9,,,220078513,,875,0.733333,2.79055,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,6,multiclass,0.975,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T20:00:30,1034.3,1034.2,,,220078514,,975,0.984615,0.106701,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,7,multiclass,0.975,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T20:16:42,972.4,972.3,,,220078515,,975,0.9,0.109061,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,8,multiclass,0.75,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T20:32:29,946.6,946.6,,,220078516,,0.75,0.651795,9.01076,
openml.org/t/9944,user+AC0-knowledge,AutoWEKA,test,9,multiclass,0.85,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T20:48:01,932.3,932.3,,,220078517,,0.85,0.664615,1.10658,
openml.org/t/3653,triazines,AutoWEKA,test,0,binary,0.736842,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:58:40,961.1,960.9,,,361801781,,0.736842,0.653409,0.704545,4.20659
openml.org/t/3653,triazines,AutoWEKA,test,1,binary,0.789474,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T19:14:08,927.9,927.7,,,361801782,,0.789474,0.886364,0.784091,2.17745
openml.org/t/3653,triazines,AutoWEKA,test,2,binary,0.736842,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T19:29:30,921.8,921.3,,,361801783,,0.736842,0.818182,0.721591,0.502177
openml.org/t/3653,triazines,AutoWEKA,test,3,binary,0.894737,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T19:45:29,958.2,958.2,,,361801784,,0.894737,0.931818,0.909091,0.362118
openml.org/t/3653,triazines,AutoWEKA,test,4,binary,0.789474,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T20:00:52,923.5,923.5,,,361801785,,0.789474,0.75,0.75,0.579815
openml.org/t/3653,triazines,AutoWEKA,test,5,binary,0.894737,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T20:16:17,924.8,920.5,,,361801786,,0.894737,0.988636,875,0.259435
openml.org/t/3653,triazines,AutoWEKA,test,6,binary,0.777778,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T20:31:38,920.7,920.6,,,361801787,,0.777778,0.7625,0.75,0.546786
openml.org/t/3653,triazines,AutoWEKA,test,7,binary,0.833333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T20:46:59,921,921,,,361801788,,0.833333,0.792208,0.837662,4.2103
openml.org/t/3653,triazines,AutoWEKA,test,8,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:02:24,924,923.9,,,361801789,,0.666667,0.558442,0.623377,8.2662
openml.org/t/3653,triazines,AutoWEKA,test,9,binary,0.722222,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:17:50,926.4,926.3,,,361801790,,0.722222,0.707792,0.720779,1.12852
openml.org/t/3748,transplant,AutoWEKA,test,0,binary,0.928571,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:33:07,917.3,917.3,,,361801781,,0.928571,1,0.944444,0.105549
openml.org/t/3748,transplant,AutoWEKA,test,1,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:48:26,918.1,918,,,361801782,,1,1,1,0.0373948
openml.org/t/3748,transplant,AutoWEKA,test,2,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T22:03:43,916.8,916.7,,,361801783,,1,1,1,2.22045E+AC0-16
openml.org/t/3748,transplant,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T22:19:00,917.5,917.4,,,361801784,,1,1,1,2.22045E+AC0-16
openml.org/t/3748,transplant,AutoWEKA,test,4,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T22:34:18,917.5,917.5,,,361801785,,1,1,1,0.0170019
openml.org/t/3748,transplant,AutoWEKA,test,5,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T22:49:34,916,915.9,,,361801786,,0.923077,975,0.9375,0.163097
openml.org/t/3748,transplant,AutoWEKA,test,6,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:04:53,919.5,919.4,,,361801787,,1,1,1,0.0614237
openml.org/t/3748,transplant,AutoWEKA,test,7,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:20:15,921.4,921.3,,,361801788,,1,1,1,2.22045E+AC0-16
openml.org/t/3748,transplant,AutoWEKA,test,8,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:35:34,919.2,919.2,,,361801789,,1,1,1,0.00641397
openml.org/t/3748,transplant,AutoWEKA,test,9,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:50:51,917.1,917,,,361801790,,1,1,1,2.22045E+AC0-16
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,0,binary,0.787234,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T00:06:10,918.9,918.8,,,361801781,,0.787234,0.4625,0.4625,7.66886
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,1,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T00:21:33,922.3,922.3,,,361801782,,0.851064,0.446429,0.5,0.436727
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,2,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T00:36:56,922.5,922.5,,,361801783,,0.851064,0.710714,0.5,0.396313
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,3,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T00:52:20,924.1,924.1,,,361801784,,0.851064,0.408929,0.5,0.6377
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,4,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:08:16,956.3,956.3,,,361801785,,0.851064,0.5,0.5,0.420859
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,5,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:24:01,945,944.8,,,361801786,,0.851064,0.5,0.5,0.420876
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,6,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:39:29,927.4,927.1,,,361801787,,0.851064,0.585714,0.5,0.421195
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,7,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:54:48,919.1,919,,,361801788,,0.851064,0.5,0.5,0.420859
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,8,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:10:08,919.2,919.2,,,361801789,,0.851064,0.4625,0.5,1.16636
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,9,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:25:29,921.3,921.2,,,361801790,,0.851064,0.635714,0.5,0.491156
openml.org/t/3949,teachingAssistant,AutoWEKA,test,0,multiclass,0.75,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T21:05:26,1035.6,1035.6,,,220078508,,0.75,0.744444,9.01091,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,1,multiclass,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T21:22:28,1021.6,1021.6,,,220078509,,0.933333,0.933333,0.191351,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,2,multiclass,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T21:37:48,920.7,920.7,,,220078510,,0.933333,0.933333,2.40291,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,3,multiclass,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T21:54:21,993,993,,,220078511,,0.866667,0.866667,0.514124,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,4,multiclass,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T22:09:53,931.8,931.8,,,220078512,,1,1,4.44089E+AC0-16,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,5,multiclass,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T22:26:32,998.3,998.3,,,220078513,,0.866667,0.866667,0.494689,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,6,multiclass,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T22:42:59,987.1,987.1,,,220078514,,1,1,0.344978,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,7,multiclass,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T22:59:19,980.2,980.2,,,220078515,,0.866667,0.866667,0.222477,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,8,multiclass,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T23:14:40,920.8,920.8,,,220078516,,0.933333,0.933333,0.329734,
openml.org/t/3949,teachingAssistant,AutoWEKA,test,9,multiclass,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-01T23:31:31,1010.9,1010.8,,,220078517,,1,1,0.0686391,
openml.org/t/3818,tae,AutoWEKA,test,0,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:40:46,917.2,917.2,,,361801781,,0.5,0.433333,0.433333,0.824203
openml.org/t/3818,tae,AutoWEKA,test,1,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:56:10,923.4,923.3,,,361801782,,0.933333,0.9,0.95,0.459696
openml.org/t/3818,tae,AutoWEKA,test,2,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T03:11:31,921.2,920.9,,,361801783,,0.733333,0.64,0.65,0.580342
openml.org/t/3818,tae,AutoWEKA,test,3,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T03:26:54,922.6,922.5,,,361801784,,0.666667,0.54,0.55,0.667345
openml.org/t/3818,tae,AutoWEKA,test,4,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T03:42:14,920.3,919.6,,,361801785,,0.8,0.77,0.8,0.537474
openml.org/t/3818,tae,AutoWEKA,test,5,binary,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T03:57:32,917.2,917.1,,,361801786,,0.866667,0.82,0.85,0.495651
openml.org/t/3818,tae,AutoWEKA,test,6,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:12:50,918.3,918.3,,,361801787,,0.933333,0.96,0.95,0.307122
openml.org/t/3818,tae,AutoWEKA,test,7,binary,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:28:09,918.8,918.7,,,361801788,,0.866667,0.82,0.85,2.5963
openml.org/t/3818,tae,AutoWEKA,test,8,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:43:26,917.1,917.1,,,361801789,,0.8,0.74,0.75,0.522815
openml.org/t/3818,tae,AutoWEKA,test,9,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:58:44,917.4,917.4,,,361801790,,0.733333,0.685185,0.722222,0.591627
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,0,binary,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T05:14:02,917.8,917.8,,,361801781,,0.866667,0.892857,875,0.457197
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,1,binary,0.6,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T05:29:20,918.3,918.3,,,361801782,,0.6,0.607143,0.607143,0.711467
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,2,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T05:44:41,921.2,921.1,,,361801783,,0.733333,0.839286,0.75,0.490276
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,3,binary,0.533333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T06:00:01,919.4,919.3,,,361801784,,0.533333,0.607143,0.544643,0.767817
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,4,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T06:15:48,947.1,947.1,,,361801785,,1,1,1,0.359183
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,5,binary,0.6,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T06:31:06,917.7,917.7,,,361801786,,0.6,0.678571,0.589286,0.793433
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,6,binary,0.4,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T06:46:23,917.1,917.1,,,361801787,,0.4,0.464286,0.410714,0.904969
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,7,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T07:01:40,916.6,916.6,,,361801788,,0.642857,0.666667,0.666667,0.640228
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,8,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T07:16:59,918.7,918.7,,,361801789,,0.642857,0.642857,0.642857,0.715497
openml.org/t/3765,sleuth+AF8-case2002,AutoWEKA,test,9,binary,0.714286,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T07:32:17,917.9,917.9,,,361801790,,0.714286,0.714286,0.714286,0.568581
openml.org/t/3821,segment,AutoWEKA,test,0,binary,0.982684,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T07:50:45,1108.2,1108,,,361801781,,0.982684,0.995256,0.964646,0.0846357
openml.org/t/3821,segment,AutoWEKA,test,1,binary,0.978355,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T08:07:33,1007.4,1006.9,,,361801782,,0.978355,0.963652,0.936869,0.489194
openml.org/t/3821,segment,AutoWEKA,test,2,binary,0.987013,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T08:24:24,1011.4,1011,,,361801783,,0.987013,0.972528,0.954545,0.20629
openml.org/t/3821,segment,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T08:40:38,973.6,973.4,,,361801784,,1,1,1,2.22045E+AC0-16
openml.org/t/3821,segment,AutoWEKA,test,4,binary,0.995671,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T08:57:08,989.4,989.2,,,361801785,,0.995671,0.984848,0.984848,0.156033
openml.org/t/3821,segment,AutoWEKA,test,5,binary,0.991342,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T09:13:02,953.8,953.4,,,361801786,,0.991342,0.99977,0.969697,0.0161806
openml.org/t/3821,segment,AutoWEKA,test,6,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T09:28:50,948.1,947.8,,,361801787,,1,1,1,2.22045E+AC0-16
openml.org/t/3821,segment,AutoWEKA,test,7,binary,0.995671,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T09:48:18,1168.3,1167.5,,,361801788,,0.995671,0.997475,0.997475,0.156064
openml.org/t/3821,segment,AutoWEKA,test,8,binary,0.995671,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T10:04:21,962.6,961.5,,,361801789,,0.995671,1,0.997475,0.00977696
openml.org/t/3821,segment,AutoWEKA,test,9,binary,0.995671,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T10:20:00,937.6,937.1,,,361801790,,0.995671,0.997322,0.997475,0.161437
openml.org/t/9961,sa+AC0-heart,AutoWEKA,test,0,binary,0.680851,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T10:36:12,971.8,971.7,,,361801781,,0.680851,0.620968,0.606855,0.680583
openml.org/t/9961,sa+AC0-heart,AutoWEKA,test,1,binary,0.829787,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T10:52:40,988.2,988.2,,,361801782,,0.829787,0.850806,0.810484,0.454902
openml.org/t/9961,sa+AC0-heart,AutoWEKA,test,2,binary,0.673913,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T11:08:02,921.7,921.6,,,361801783,,0.673913,0.755208,0.6625,0.54156
openml.org/t/9961,sa+AC0-heart,AutoWEKA,test,3,binary,0.76087,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T11:24:52,1010.3,1010.3,,,361801784,,0.76087,0.7,0.7,8.61913
openml.org/t/9961,sa+AC0-heart,AutoWEKA,test,4,binary,0.717391,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T11:41:05,972.4,972.3,,,361801785,,0.717391,0.767708,0.6375,0.549121
openml.org/t/9961,sa+AC0-heart,AutoWEKA,test,5,binary,0.652174,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T11:56:26,921,920.7,,,361801786,,0.652174,0.71875,0.5875,0.584842
