id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,2,multiclass,0.957802,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:44:51,44,41.5,0.01,14,1770482053,,0.957802,0.22694,0.153371,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,3,multiclass,0.964671,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:45:36,45.1,42.5,0.02,14,1770482054,,0.964671,0.228368,0.139599,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,4,multiclass,0.967615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:46:25,49,46.2,0.03,14,1770482055,,0.967615,0.284899,0.546691,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,5,multiclass,0.968597,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:47:17,51.8,48.2,0.07,14,1770482056,,0.968597,0.275986,0.155436,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,6,multiclass,0.96369,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:48:06,48.1,44.4,0.2,14,1770482057,,0.96369,0.228367,0.197679,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,7,multiclass,0.967615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:48:52,46.5,42.8,0.3,14,1770482058,,0.967615,0.257143,0.14706,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,8,multiclass,0.96369,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:49:38,46.1,43.3,0.08,14,1770482059,,0.96369,0.247007,0.132691,,
openml.org/t/9930,volcanoes+AC0-b4,AutoGluon,test,9,multiclass,0.968597,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:50:22,43.7,40.8,0.1,14,1770482060,,0.968597,0.310102,0.163668,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,0,multiclass,0.968239,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:51:07,44.4,41.8,0.03,14,1770482051,,0.968239,0.275591,0.152446,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,1,multiclass,0.972089,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:51:54,46.8,44,0.07,14,1770482052,,0.972089,0.295038,0.12742,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,2,multiclass,0.967276,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:52:41,47.5,44.9,0.03,14,1770482053,,0.967276,0.238095,0.143536,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,3,multiclass,0.963426,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:53:25,43.5,40.9,0.02,14,1770482054,,0.963426,0.218648,0.150532,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,4,multiclass,0.965351,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:54:17,51.8,48.8,0.1,14,1770482055,,0.965351,0.2396,0.139246,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,5,multiclass,0.963426,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:55:01,43.8,41.1,0.03,14,1770482056,,0.963426,0.2098,0.156564,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,6,multiclass,0.963391,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:55:46,44.9,42.3,0.02,14,1770482057,,0.963391,0.218648,0.167701,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,7,multiclass,0.965318,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:56:34,48.2,45.3,0.1,14,1770482058,,0.965318,0.262495,0.140888,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,8,multiclass,0.968208,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:57:20,46.4,43.8,0.02,14,1770482059,,0.968208,0.256943,0.138424,,
openml.org/t/9929,volcanoes+AC0-b3,AutoGluon,test,9,multiclass,0.968208,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:58:08,47.9,45.3,0.02,14,1770482060,,0.968208,0.256943,0.136835,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,0,multiclass,0.978528,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:59:01,52.2,49.5,0.01,14,1770482051,,0.978528,0.838095,0.129201,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,1,multiclass,0.98773,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T13:59:50,49.5,46.8,0.09,14,1770482052,,0.98773,0.898413,0.0737935,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,2,multiclass,0.975385,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:00:38,48,45.3,6,14,1770482053,,0.975385,0.832655,0.114172,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,3,multiclass,0.984615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:01:15,36.3,33.6,0.09,14,1770482054,,0.984615,0.855556,0.107565,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,4,multiclass,0.984615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:01:49,34.2,31.6,0.01,14,1770482055,,0.984615,0.910433,0.105549,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,5,multiclass,0.972308,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:02:27,37.8,35.2,6,14,1770482056,,0.972308,0.780952,0.17714,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,6,multiclass,0.975385,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:03:13,46.2,43.3,0.09,14,1770482057,,0.975385,0.792857,0.092906,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,7,multiclass,0.984615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:03:44,31.2,28.5,0.02,14,1770482058,,0.984615,0.871429,0.126499,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,8,multiclass,0.993846,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:04:30,45,42.3,0.09,14,1770482059,,0.993846,0.941667,0.176701,,
openml.org/t/10103,volcanoes+AC0-a1,AutoGluon,test,9,multiclass,0.987692,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:05:05,35.6,32.8,0.09,14,1770482060,,0.987692,0.9,0.10233,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,0,binary,0.583333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:22:22,13.6,9.7,8,14,78169662,,0.583333,0.5,0.583333,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,1,binary,0.636364,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:22:31,8.6,6.9,2,14,78169663,,0.636364,0.566667,0.633333,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,2,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:22:40,8.7,7,2,14,78169664,,1,1,1,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,3,binary,0.818182,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:22:48,8.4,6.7,2,14,78169665,,0.818182,0.933333,0.833333,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,4,binary,0.545455,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:22:57,8.3,6.6,6,14,78169666,,0.545455,0.433333,0.566667,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,5,binary,0.545455,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:23:05,8.4,6.7,2,14,78169667,,0.545455,0.583333,0.533333,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,6,binary,0.545455,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:23:14,8.5,6.8,6,14,78169668,,0.545455,0.7,0.533333,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,7,binary,0.545455,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:23:22,8.5,6.7,7,14,78169669,,0.545455,0.533333,0.55,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,8,binary,0.727273,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:23:31,8.5,6.8,3,14,78169670,,0.727273,0.683333,0.733333,,
openml.org/t/3602,visualizing+AF8-environmental,AutoGluon,test,9,binary,0.818182,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:23:40,8.6,6.9,5,14,78169671,,0.818182,0.7,0.816667,,
openml.org/t/3585,veteran,AutoGluon,test,0,binary,0.642857,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:23:54,9.2,7.5,0.01,14,78169662,,0.642857,0.7,0.45,,
openml.org/t/3585,veteran,AutoGluon,test,1,binary,0.714286,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:24:03,9.1,7.4,0.01,14,78169663,,0.714286,0.6375,0.65,,
openml.org/t/3585,veteran,AutoGluon,test,2,binary,0.714286,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:24:12,9.2,7.5,6,14,78169664,,0.714286,0.8,575,,
openml.org/t/3585,veteran,AutoGluon,test,3,binary,0.5,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:24:21,9.1,7.4,9,14,78169665,,0.5,625,0.5,,
openml.org/t/3585,veteran,AutoGluon,test,4,binary,0.642857,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:24:30,9.1,7.3,9,14,78169666,,0.642857,0.511111,0.5,,
openml.org/t/3585,veteran,AutoGluon,test,5,binary,0.642857,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:24:40,9.2,7.4,7,14,78169667,,0.642857,0.488889,0.544444,,
openml.org/t/3585,veteran,AutoGluon,test,6,binary,0.857143,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:24:49,8.9,7.2,4,14,78169668,,0.857143,0.822222,0.8,,
openml.org/t/3585,veteran,AutoGluon,test,7,binary,0.769231,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:24:59,10.9,9.1,5,14,78169669,,0.769231,0.805556,625,,
openml.org/t/3585,veteran,AutoGluon,test,8,binary,0.769231,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:25:09,9.1,7.2,0.06,14,78169670,,0.769231,0.666667,0.694444,,
openml.org/t/3585,veteran,AutoGluon,test,9,binary,0.769231,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:25:18,9,7.3,5,14,78169671,,0.769231,0.666667,0.763889,,
openml.org/t/3857,vehicle,AutoGluon,test,0,binary,0.988235,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:25:33,10.4,8.7,2,14,78169662,,0.988235,0.997835,0.992063,,
openml.org/t/3857,vehicle,AutoGluon,test,1,binary,0.976471,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:25:44,10.5,8.8,4,14,78169663,,0.976471,0.999278,0.969336,,
openml.org/t/3857,vehicle,AutoGluon,test,2,binary,0.976471,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:25:54,10.6,8.9,0.01,14,78169664,,0.976471,0.993506,0.969336,,
openml.org/t/3857,vehicle,AutoGluon,test,3,binary,0.988235,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:26:06,11.3,9.6,3,14,78169665,,0.988235,0.999278,0.992063,,
openml.org/t/3857,vehicle,AutoGluon,test,4,binary,0.976471,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:26:17,11.1,9.2,9,14,78169666,,0.976471,0.999278,0.954545,,
openml.org/t/3857,vehicle,AutoGluon,test,5,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:26:29,11.8,8.5,0.09,14,78169667,,1,1,1,,
openml.org/t/3857,vehicle,AutoGluon,test,6,binary,0.97619,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:26:39,10.3,8.6,8,14,78169668,,0.97619,0.998488,0.952381,,
openml.org/t/3857,vehicle,AutoGluon,test,7,binary,0.988095,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:26:50,10.4,8.6,0.07,14,78169669,,0.988095,1,0.992063,,
openml.org/t/3857,vehicle,AutoGluon,test,8,binary,0.952381,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:27:01,10.9,9,0.07,14,78169670,,0.952381,0.993035,0.923754,,
openml.org/t/3857,vehicle,AutoGluon,test,9,binary,0.988095,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:27:11,10.5,8.8,7,14,78169671,,0.988095,1,0.977273,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,0,multiclass,0.902439,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:05:19,14,11.5,3,14,1770482051,,0.902439,0.833333,0.410075,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,1,multiclass,0.853659,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:05:34,14.5,11.9,5,14,1770482052,,0.853659,0.701282,0.333063,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,2,multiclass,0.926829,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:05:50,15.5,12.9,6,14,1770482053,,0.926829,0.733333,0.182731,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,3,multiclass,0.875,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:06:04,14.1,11.5,7,14,1770482054,,875,0.65,0.234976,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,4,multiclass,0.9,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:06:18,13.7,11.2,6,14,1770482055,,0.9,0.767949,0.272147,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,5,multiclass,0.925,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:06:32,14.2,11.6,0.07,14,1770482056,,925,0.866667,0.329347,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,6,multiclass,0.95,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:06:46,14.1,11.6,7,14,1770482057,,0.95,0.88,0.159509,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,7,multiclass,0.95,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:07:01,14.8,12.3,6,14,1770482058,,0.95,0.8,0.140554,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,8,multiclass,0.875,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:07:16,14.5,12,3,14,1770482059,,875,0.784615,0.6187,,
openml.org/t/9944,user+AC0-knowledge,AutoGluon,test,9,multiclass,0.875,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:07:30,14.4,11.8,6,14,1770482060,,875,0.81,0.314529,,
openml.org/t/3653,triazines,AutoGluon,test,0,binary,0.684211,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:27:26,9.4,7.6,0.01,14,78169662,,0.684211,0.727273,0.642045,,
openml.org/t/3653,triazines,AutoGluon,test,1,binary,0.789474,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:27:35,9.2,7.5,4,14,78169663,,0.789474,0.897727,0.767045,,
openml.org/t/3653,triazines,AutoGluon,test,2,binary,0.631579,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:27:44,9.4,7.7,9,14,78169664,,0.631579,0.693182,0.613636,,
openml.org/t/3653,triazines,AutoGluon,test,3,binary,0.736842,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:27:54,9.4,7.6,5,14,78169665,,0.736842,0.857955,0.6875,,
openml.org/t/3653,triazines,AutoGluon,test,4,binary,0.789474,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:28:04,9.9,8,0.01,14,78169666,,0.789474,0.818182,0.767045,,
openml.org/t/3653,triazines,AutoGluon,test,5,binary,0.736842,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:28:13,9.4,7.6,4,14,78169667,,0.736842,0.857955,0.704545,,
openml.org/t/3653,triazines,AutoGluon,test,6,binary,0.888889,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:28:23,9.9,8.2,4,14,78169668,,0.888889,0.85,875,,
openml.org/t/3653,triazines,AutoGluon,test,7,binary,0.888889,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:28:33,9.8,8,5,14,78169669,,0.888889,0.948052,0.883117,,
openml.org/t/3653,triazines,AutoGluon,test,8,binary,0.611111,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:28:43,9.8,8.1,0.01,14,78169670,,0.611111,0.428571,0.577922,,
openml.org/t/3653,triazines,AutoGluon,test,9,binary,0.833333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:28:53,9.5,7.7,0.02,14,78169671,,0.833333,0.948052,0.785714,,
openml.org/t/3748,transplant,AutoGluon,test,0,binary,0.928571,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:29:12,8.5,6.7,0.05,14,78169662,,0.928571,1,0.944444,,
openml.org/t/3748,transplant,AutoGluon,test,1,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:29:21,8.6,6.8,0.06,14,78169663,,1,1,1,,
openml.org/t/3748,transplant,AutoGluon,test,2,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:29:29,8.5,6.7,0.05,14,78169664,,1,1,1,,
openml.org/t/3748,transplant,AutoGluon,test,3,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:29:38,8.5,6.8,6,14,78169665,,1,1,1,,
openml.org/t/3748,transplant,AutoGluon,test,4,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:29:46,8.6,6.8,6,14,78169666,,1,1,1,,
openml.org/t/3748,transplant,AutoGluon,test,5,binary,0.923077,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:29:55,8.5,6.8,2,14,78169667,,0.923077,1,0.9375,,
openml.org/t/3748,transplant,AutoGluon,test,6,binary,0.923077,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:30:05,9.9,8.2,2,14,78169668,,0.923077,0.9,0.9,,
openml.org/t/3748,transplant,AutoGluon,test,7,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:30:13,8.4,6.7,0.06,14,78169669,,1,1,1,,
openml.org/t/3748,transplant,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:30:22,8.5,6.7,0.06,14,78169670,,1,1,1,,
openml.org/t/3748,transplant,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:30:30,8.4,6.6,0.05,14,78169671,,1,1,1,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,0,binary,0.851064,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:30:45,9.6,7.8,0.01,14,78169662,,0.851064,0.510714,0.5,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,1,binary,0.829787,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:30:55,9.9,8.1,9,14,78169663,,0.829787,0.528571,0.4875,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,2,binary,0.851064,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:31:05,9.6,7.9,9,14,78169664,,0.851064,0.571429,0.5,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,3,binary,0.829787,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:31:14,9.5,7.8,0.01,14,78169665,,0.829787,0.439286,0.4875,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,4,binary,0.829787,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:31:25,11,9.2,0.01,14,78169666,,0.829787,0.539286,0.4875,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,5,binary,0.851064,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:31:35,9.6,7.8,0.01,14,78169667,,0.851064,0.532143,0.558929,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,6,binary,0.829787,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:31:45,9.6,7.8,0.01,14,78169668,,0.829787,0.521429,0.4875,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,7,binary,0.765957,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:31:54,9.6,7.9,7,14,78169669,,0.765957,0.6,0.45,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,8,binary,0.851064,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:32:04,9.8,8,0.01,14,78169670,,0.851064,0.539286,0.5,,
openml.org/t/9969,thoracic+AC0-surgery,AutoGluon,test,9,binary,0.829787,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:32:14,9.6,7.8,0.02,14,78169671,,0.829787,0.65,0.4875,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,0,multiclass,0.875,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:07:45,14.8,12.2,9,14,1770482051,,875,0.877778,0.551669,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,1,multiclass,0.8,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:07:59,14,11.5,8,14,1770482052,,0.8,0.8,0.425544,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,2,multiclass,0.933333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:08:13,14.3,11.7,0.01,14,1770482053,,0.933333,0.933333,0.420794,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,3,multiclass,0.933333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:08:28,14.1,11.5,0.01,14,1770482054,,0.933333,0.933333,0.46133,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,4,multiclass,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:08:43,15,12.3,0.02,14,1770482055,,0.866667,0.866667,0.596344,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,5,multiclass,0.933333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:08:57,14.5,12,0.01,14,1770482056,,0.933333,0.933333,0.442729,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,6,multiclass,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:09:11,14,11.5,0.01,14,1770482057,,0.866667,0.866667,0.472931,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,7,multiclass,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:09:29,17.5,14.8,0.01,14,1770482058,,0.866667,0.866667,0.485409,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,8,multiclass,0.933333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:09:44,15,12.4,0.01,14,1770482059,,0.933333,0.933333,0.517817,,
openml.org/t/3949,teachingAssistant,AutoGluon,test,9,multiclass,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-27T14:09:59,14.3,11.8,9,14,1770482060,,1,1,0.198313,,
openml.org/t/3818,tae,AutoGluon,test,0,binary,0.5625,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:32:29,9.1,7.1,0.1,14,78169662,,0.5625,0.541667,0.516667,,
openml.org/t/3818,tae,AutoGluon,test,1,binary,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:32:37,8.6,6.8,4,14,78169663,,0.866667,0.74,0.85,,
openml.org/t/3818,tae,AutoGluon,test,2,binary,0.733333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:32:46,8.7,6.7,0.07,14,78169664,,0.733333,0.88,0.6,,
openml.org/t/3818,tae,AutoGluon,test,3,binary,0.8,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:32:55,8.9,7.1,6,14,78169665,,0.8,0.72,0.8,,
openml.org/t/3818,tae,AutoGluon,test,4,binary,0.666667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:33:04,8.6,6.9,6,14,78169666,,0.666667,0.8,0.6,,
openml.org/t/3818,tae,AutoGluon,test,5,binary,0.733333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:33:12,8.6,6.8,4,14,78169667,,0.733333,0.82,0.8,,
openml.org/t/3818,tae,AutoGluon,test,6,binary,0.733333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:33:21,8.7,6.9,4,14,78169668,,0.733333,0.72,0.7,,
openml.org/t/3818,tae,AutoGluon,test,7,binary,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:33:30,8.7,6.9,4,14,78169669,,0.866667,0.92,0.85,,
openml.org/t/3818,tae,AutoGluon,test,8,binary,0.733333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:33:38,8.5,6.7,3,14,78169670,,0.733333,0.62,0.6,,
openml.org/t/3818,tae,AutoGluon,test,9,binary,0.666667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:33:47,8.7,6.9,4,14,78169671,,0.666667,0.722222,0.638889,,
openml.org/t/3765,sleuth+AF8-case2002,AutoGluon,test,0,binary,0.733333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:34:01,8.8,7,4,14,78169662,,0.733333,0.892857,0.732143,,
openml.org/t/3765,sleuth+AF8-case2002,AutoGluon,test,1,binary,0.6,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:34:09,8.5,6.8,3,14,78169663,,0.6,0.75,0.598214,,
openml.org/t/3765,sleuth+AF8-case2002,AutoGluon,test,2,binary,0.666667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:34:18,8.5,6.7,3,14,78169664,,0.666667,0.607143,0.669643,,
openml.org/t/3765,sleuth+AF8-case2002,AutoGluon,test,3,binary,0.466667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:34:26,8.6,6.8,4,14,78169665,,0.466667,0.517857,0.464286,,
openml.org/t/3765,sleuth+AF8-case2002,AutoGluon,test,4,binary,0.933333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:34:35,8.5,6.8,5,14,78169666,,0.933333,1,0.928571,,
openml.org/t/3765,sleuth+AF8-case2002,AutoGluon,test,5,binary,0.8,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:34:44,8.6,6.7,0.01,14,78169667,,0.8,0.857143,0.794643,,
openml.org/t/3765,sleuth+AF8-case2002,AutoGluon,test,6,binary,0.533333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:34:52,8.7,6.8,9,14,78169668,,0.533333,0.517857,0.535714,,
